21.078,12.081,15.712,15.932,18.947,19.164,12.749,15.921,14.203,11.146,0,22.838,6.1623,9.9432,20.766,12.53,23.378,20.725,14.726,9.0456,10.087,21.997,8.7949,18.918,19.969,8.2729,12.936,16.881,8.8921,9.3067,21.475,18.866,20.614,19.143,18.749,10.772,22.547,10.16,9.3298,9.776,5.9434,11.682,15.044,8.9764,8.7413,10.541,9.1659,13.447,11.17,9.7102,9.3415,9.1696,10.298,11.476,10.964,10.153,16.28,8.852,9.2332,8.3359,21.807,12.578,8.8241,9.9042,13.532,15.365,10.544,17.936,15.243,15.264,17.485,15.907,15.594,15.431,14.027,11.098,15.285,10.093,9.2332,16.231,10.708,15.264,15.093,16.352,14.272,16.753,18.493,16.125,17.173,15.716,15.584,15.292
8.5958,22.269,8.1067,9.2387,24.747,7.8922,7.1758,9.1343,19.333,8.1719,22.838,0,20.777,6.6789,18.698,24.749,6.229,9.2312,24.389,12.18,14.148,11.389,11.865,9.8215,10.591,11.241,23.486,24.794,16.648,24.28,8.0263,25.545,10.765,20.904,20.436,24.891,7.8147,11.614,14.078,10.375,13.622,23.462,18.052,17.665,8.7112,7.8872,13.656,15.279,12.571,15.19,13.475,11.267,9.5483,11.888,21.17,24.076,25.15,16.103,14,23.911,30.926,24.087,15.05,24.555,25.526,24.741,12.752,25.321,24.967,25.317,25.401,25.063,24.96,24.638,24.614,10.68,24.911,11.528,12.897,25.395,10.698,25.135,25.254,26.108,25.017,25.768,25.022,25.298,25.186,25.254,24.795,25.028
21.196,12.631,15.866,21.527,19.682,24.617,14.822,16.592,13.425,11.774,6.1623,20.777,0,21.821,21.066,12.403,23.071,20.235,12.874,11.386,9.1277,21.813,8.4325,20.838,19.482,9.192,11.358,15.112,11.001,8.1526,21.222,16.631,21.587,19.083,16.876,9.2158,22.421,10.092,9.1585,11.085,8.1063,11.22,13.415,7.6809,18.544,21.042,9.6077,17.97,11.753,9.3448,9.5183,8.9821,20.051,11.499,10.118,9.0188,14.063,7.8442,8.733,7.9338,20.596,8.7451,8.7121,9.6667,12.595,13.297,11.554,17.172,13.495,14.184,15.537,14.889,14.57,13.931,12.599,12.749,13.523,11.451,8.7293,14.87,10.522,14.558,12.666,15.369,13.629,14.739,15.01,14.579,16.113,14.089,14.965,14.381
7.396,21.917,8.7114,8.1958,24.115,8.5866,7.2532,9.8637,18.57,8.7695,9.9432,6.6789,21.821,0,18.199,21.556,7.4283,9.9545,21.904,11.106,12.888,9.9596,10.111,9.6519,10.341,10.169,18.129,18.93,21.328,18.33,6.9577,20.338,11.751,17.496,19.03,19.392,7.3572,10.475,11.929,10.329,14.733,19.661,21.194,14.375,9.1243,8.8827,15.924,15.184,12.305,13.788,16.42,9.7378,8.9852,9.9482,20.974,17.173,23.795,13.228,13.284,16.57,25.418,17.177,15.225,21.467,22.212,22.507,12.98,23.111,21.939,23.057,23.616,23.057,23.816,23.183,21.804,9.2682,23.847,10.657,12.154,21.091,9.81,23.78,22.787,23.774,22.167,24.112,23.686,24.108,23.603,23.766,23.864,23.266
17.975,20.95,16.49,17.508,15.476,18.579,18.082,16.69,16.301,18.787,20.766,18.698,21.066,18.199,0,17.901,14.457,15.255,19.976,15.59,15.618,15.668,14.406,15.661,11.488,17.381,15.821,14.466,18.022,18.185,12.507,16.434,13.015,11.286,11.757,19.951,13.49,14.591,15.756,14.97,16.058,16.825,18.227,16.941,13.999,13.157,14.405,18.673,17.151,16.362,17.419,15.24,15.488,14.652,16.226,23.163,26.878,17.084,16.895,16.956,27.415,18.495,17.124,19.451,27.21,20.795,17.027,21.619,20.181,24.983,26.96,27.274,26.89,19.245,23.337,15.534,21.434,15.812,15.233,18.247,14.271,26.471,18.568,26.968,21.713,27.166,26.413,26.993,26.916,26.097,27.337,26.911
24.059,12.687,21.172,24.371,23.457,25.925,21.241,18.746,11.269,16.919,12.53,24.749,12.403,21.556,17.901,0,19.836,18.312,11.719,15.689,12.556,17.928,14.93,17.401,16.462,15.847,11.889,15.07,13.604,10.089,18.785,17.893,17.579,16.025,16.25,10.267,18.413,14.694,13.828,18.364,12.713,10.595,13.404,11.857,15.906,18.743,12.92,17.499,17.048,14.323,18.256,17.244,18.364,14.435,11.523,11.121,11.612,11.298,12.598,11.523,18.256,10.674,10.43,12.25,11.056,12.604,14.3,13.102,11.157,11.719,12.832,13.148,12.036,10.561,11.06,15.482,11.402,15.726,12.647,13.209,14.047,12.926,10.2,13.956,11.448,12.338,14.256,11.586,13.154,13.142,13.359,12.27
6.8193,23.354,10.007,7.2464,22.806,8.5727,10.19,8.1713,21.823,10.835,23.378,6.229,23.071,7.4283,14.457,19.836,0,12.781,24.019,13.544,15.667,11.427,11.986,11.652,11.648,13.34,21.069,23.074,21.547,22.065,8.1073,24.151,12.02,18.355,19.204,23.154,10.338,12.698,14.507,12.459,18.158,21.143,21.26,20.919,11.415,9.8889,20.095,17.255,14.584,15.556,22.845,12.797,11.027,12.959,21.722,21.901,24.681,16.245,20.192,20.907,27.403,22.458,21.055,21.885,23.077,23.969,14.369,25.77,22.538,24.107,24.702,25.69,25.059,24.211,22.809,11.678,24.44,12.722,13.705,22.286,11.765,25.141,23.548,25.741,22.784,25.171,24.99,25.273,24.751,25.03,24.673,24.657
11.685,21.146,9.4736,10.601,24.031,13.296,10.122,10.287,18.792,7.4657,20.725,9.2312,20.235,9.9545,15.255,18.312,12.781,0,20.213,9.0754,11.975,11.491,10.321,12.868,12.251,10.239,17.198,20.914,15.832,15.803,11.645,21.563,14.868,19.566,20.818,16.001,10.101,13.344,12.731,13.789,14.001,17.46,16.86,15.705,10.067,10.165,14.168,14.027,12.495,12.019,11.567,10.26,8.6537,13.664,15.769,17.052,19.813,12.969,15.44,15.696,24.33,15.857,15.236,15.992,18.564,19.251,12.234,21.14,18.053,18.855,20.865,20.932,20.777,19.965,17.825,11.714,20.06,10.66,12.62,18.854,11.558,20.436,19.274,20.816,18.204,21.019,21.506,20.517,21.673,20.674,20.905,20.861
25.262,11.893,21.473,24.145,21.109,25.113,21.995,20.988,7.2395,18.219,14.726,24.389,12.874,21.904,19.976,11.719,24.019,20.213,0,14.959,12.924,18.182,15.075,18.827,17.636,16.691,11.476,14.081,16.399,11.567,19.976,15.439,19.041,15.924,15.559,13.525,19.696,16.687,17.118,18.182,17.129,12.99,12.814,15.44,18.288,18.437,16.511,16.112,15.802,14.002,16.128,16.957,17.635,18.512,12.141,13.474,7.9563,15.025,14.751,13.238,20.321,12.069,13.226,14.495,10.506,11.171,15.354,14.76,10.892,11.397,9.0266,10.553,10.008,9.4326,11.012,17.729,10.905,17.982,15.52,10.487,17.329,11.112,10.59,10.311,10.221,10.627,10.869,10.183,9.6488,9.5529,10.512,9.9454
13.855,18.777,11.193,13.806,23.065,18.032,10.805,11.425,15.131,9.3015,9.0456,12.18,11.386,11.106,15.59,15.689,13.544,9.0754,14.959,0,10.465,11.022,8.2437,10.969,9.1669,8.1716,14.48,18.722,14.045,12.993,10.639,19.664,13.294,15.808,17.462,13.625,10.622,10.796,11.1,9.9401,10.162,19.421,19.657,13.687,9.32,10.118,14.487,11.662,10.616,10.729,9.4602,9.1862,8.5511,11.206,18.732,16.924,18.592,10.254,12.435,12.861,24.073,18.557,12.216,19.646,19.208,19.309,10.52,20.084,19.736,21.37,20.78,18.576,21.076,20.113,19.85,10.482,20.27,10.144,10.793,19.576,10.571,21.509,18.065,20.834,18.651,19.473,21.187,19.459,21.566,20.614,20.864,21.161
